Voltage	Current	NEPeph	NEPs	NEPa	NEP	NEPph	Sv	NEP^2-NEPph^2
0.00274142	4.85843e-08	7.75246e-15	6.76165e-13	1.52956e-12	1.67237e-12	0	2960.45	1.67237e-12
0.00274542	4.87094e-08	7.75246e-15	6.76079e-13	1.5305e-12	1.67319e-12	0	2958.63	1.67319e-12
0.00274943	4.88347e-08	7.75246e-15	6.75997e-13	1.53145e-12	1.67402e-12	0	2956.8	1.67402e-12
0.00275343	4.89603e-08	7.75246e-15	6.75918e-13	1.53241e-12	1.67487e-12	0	2954.93	1.67487e-12
0.00275743	4.90861e-08	7.75246e-15	6.75838e-13	1.53336e-12	1.67571e-12	0	2953.1	1.67571e-12
0.00276144	4.92122e-08	7.75246e-15	6.75761e-13	1.53432e-12	1.67656e-12	0	2951.24	1.67656e-12
0.00276544	4.93385e-08	7.75246e-15	6.75685e-13	1.53529e-12	1.67742e-12	0	2949.36	1.67742e-12
0.00276945	4.94651e-08	7.75246e-15	6.75612e-13	1.53626e-12	1.67827e-12	0	2947.5	1.67827e-12
0.00277345	4.9592e-08	7.75246e-15	6.7554e-13	1.53724e-12	1.67914e-12	0	2945.62	1.67914e-12
0.00277745	4.97191e-08	7.75246e-15	6.7547e-13	1.53822e-12	1.68001e-12	0	2943.72	1.68001e-12
0.00278146	4.98465e-08	7.75246e-15	6.75402e-13	1.53921e-12	1.68089e-12	0	2941.83	1.68089e-12
0.00278546	4.99741e-08	7.75246e-15	6.75335e-13	1.5402e-12	1.68177e-12	0	2939.93	1.68177e-12
0.00278946	5.0102e-08	7.75246e-15	6.7527e-13	1.5412e-12	1.68266e-12	0	2938.02	1.68266e-12
0.00279347	5.02301e-08	7.75246e-15	6.75207e-13	1.54219e-12	1.68355e-12	0	2936.11	1.68355e-12
0.00279747	5.03585e-08	7.75246e-15	6.75146e-13	1.5432e-12	1.68444e-12	0	2934.19	1.68444e-12
0.00280148	5.04871e-08	7.75246e-15	6.75086e-13	1.54421e-12	1.68535e-12	0	2932.26	1.68535e-12
0.00280548	5.06161e-08	7.75246e-15	6.75028e-13	1.54523e-12	1.68625e-12	0	2930.33	1.68625e-12
0.00280948	5.07452e-08	7.75246e-15	6.74972e-13	1.54625e-12	1.68716e-12	0	2928.39	1.68716e-12
0.00281349	5.08747e-08	7.75246e-15	6.74915e-13	1.54727e-12	1.68808e-12	0	2926.44	1.68808e-12
0.00281749	5.10044e-08	7.75246e-15	6.74864e-13	1.5483e-12	1.68901e-12	0	2924.49	1.68901e-12
0.00282149	5.11343e-08	7.75246e-15	6.74813e-13	1.54934e-12	1.68993e-12	0	2922.53	1.68993e-12
0.0028255	5.12646e-08	7.75246e-15	6.74762e-13	1.55037e-12	1.69087e-12	0	2920.57	1.69087e-12
0.0028295	5.1395e-08	7.75246e-15	6.74716e-13	1.55142e-12	1.69181e-12	0	2918.59	1.69181e-12
0.00283351	5.15258e-08	7.75246e-15	6.74671e-13	1.55247e-12	1.69275e-12	0	2916.62	1.69275e-12
0.00283751	5.16568e-08	7.75246e-15	6.74624e-13	1.55352e-12	1.6937e-12	0	2914.63	1.6937e-12
0.00284151	5.17881e-08	7.75246e-15	6.74584e-13	1.55458e-12	1.69465e-12	0	2912.64	1.69465e-12
0.00284552	5.19196e-08	7.75246e-15	6.74543e-13	1.55564e-12	1.69561e-12	0	2910.64	1.69561e-12
0.00284952	5.20514e-08	7.75246e-15	6.74502e-13	1.55671e-12	1.69657e-12	0	2908.64	1.69657e-12
0.00285352	5.21835e-08	7.75246e-15	6.74467e-13	1.55778e-12	1.69755e-12	0	2906.63	1.69755e-12
0.00285753	5.23158e-08	7.75246e-15	6.7443e-13	1.55886e-12	1.69851e-12	0	2904.62	1.69851e-12
0.00286153	5.24484e-08	7.75246e-15	6.74396e-13	1.55994e-12	1.69949e-12	0	2902.6	1.69949e-12
0.00286554	5.25813e-08	7.75246e-15	6.74366e-13	1.56103e-12	1.70048e-12	0	2900.57	1.70048e-12
0.00286954	5.27144e-08	7.75246e-15	6.74333e-13	1.56212e-12	1.70147e-12	0	2898.53	1.70147e-12
0.00287354	5.28478e-08	7.75246e-15	6.74307e-13	1.56322e-12	1.70247e-12	0	2896.49	1.70247e-12
0.00287755	5.29815e-08	7.75246e-15	6.74278e-13	1.56432e-12	1.70347e-12	0	2894.46	1.70347e-12
0.00288155	5.31154e-08	7.75246e-15	6.74253e-13	1.56543e-12	1.70448e-12	0	2892.4	1.70448e-12
0.00288556	5.32496e-08	7.75246e-15	6.74231e-13	1.56654e-12	1.70549e-12	0	2890.34	1.70549e-12
0.00288956	5.33841e-08	7.75246e-15	6.74207e-13	1.56765e-12	1.7065e-12	0	2888.28	1.7065e-12
0.00289356	5.35189e-08	7.75246e-15	6.74187e-13	1.56877e-12	1.70752e-12	0	2886.22	1.70752e-12
0.00289757	5.36539e-08	7.75246e-15	6.74171e-13	1.5699e-12	1.70855e-12	0	2884.13	1.70855e-12
0.00290157	5.37892e-08	7.75246e-15	6.74153e-13	1.57103e-12	1.70958e-12	0	2882.05	1.70958e-12
0.00290558	5.39247e-08	7.75246e-15	6.7414e-13	1.57216e-12	1.71062e-12	0	2879.97	1.71062e-12
0.00290958	5.40606e-08	7.75246e-15	6.74125e-13	1.5733e-12	1.71166e-12	0	2877.88	1.71166e-12
0.00291358	5.41967e-08	7.75246e-15	6.74113e-13	1.57444e-12	1.71271e-12	0	2875.79	1.71271e-12
0.00291759	5.4333e-08	7.75246e-15	6.74104e-13	1.57559e-12	1.71376e-12	0	2873.68	1.71376e-12
0.00292159	5.44697e-08	7.75246e-15	6.74096e-13	1.57675e-12	1.71482e-12	0	2871.57	1.71482e-12
0.0029256	5.46066e-08	7.75246e-15	6.74089e-13	1.5779e-12	1.71588e-12	0	2869.46	1.71588e-12
0.0029296	5.47438e-08	7.75246e-15	6.74085e-13	1.57907e-12	1.71695e-12	0	2867.34	1.71695e-12
0.0029336	5.48813e-08	7.75246e-15	6.74082e-13	1.58024e-12	1.71802e-12	0	2865.22	1.71802e-12
0.00293761	5.5019e-08	7.75246e-15	6.74081e-13	1.58141e-12	1.7191e-12	0	2863.09	1.7191e-12
0.00294161	5.5157e-08	7.75246e-15	6.74082e-13	1.58259e-12	1.72019e-12	0	2860.94	1.72019e-12
0.00294562	5.52953e-08	7.75246e-15	6.74084e-13	1.58377e-12	1.72127e-12	0	2858.81	1.72127e-12
0.00294962	5.54339e-08	7.75246e-15	6.74088e-13	1.58495e-12	1.72236e-12	0	2856.66	1.72236e-12
0.00295362	5.55727e-08	7.75246e-15	6.74094e-13	1.58615e-12	1.72346e-12	0	2854.51	1.72346e-12
0.00295763	5.57119e-08	7.75246e-15	6.74102e-13	1.58734e-12	1.72457e-12	0	2852.35	1.72457e-12
0.00296163	5.58513e-08	7.75246e-15	6.74111e-13	1.58855e-12	1.72568e-12	0	2850.18	1.72568e-12
0.00296564	5.59909e-08	7.75246e-15	6.7412e-13	1.58975e-12	1.72679e-12	0	2848.03	1.72679e-12
0.00296964	5.61309e-08	7.75246e-15	6.74135e-13	1.59096e-12	1.72791e-12	0	2845.85	1.72791e-12
0.00297364	5.62711e-08	7.75246e-15	6.74149e-13	1.59218e-12	1.72904e-12	0	2843.67	1.72904e-12
0.00297765	5.64116e-08	7.75246e-15	6.74165e-13	1.5934e-12	1.73017e-12	0	2841.49	1.73017e-12
0.00298165	5.65524e-08	7.75246e-15	6.74183e-13	1.59462e-12	1.7313e-12	0	2839.3	1.7313e-12
0.00298566	5.66935e-08	7.75246e-15	6.74201e-13	1.59585e-12	1.73244e-12	0	2837.12	1.73244e-12
0.00298966	5.68349e-08	7.75246e-15	6.74225e-13	1.59709e-12	1.73359e-12	0	2834.9	1.73359e-12
0.00299366	5.69765e-08	7.75246e-15	6.74246e-13	1.59832e-12	1.73473e-12	0	2832.71	1.73473e-12
0.00299767	5.71184e-08	7.75246e-15	6.74273e-13	1.59957e-12	1.73589e-12	0	2830.5	1.73589e-12
0.00300167	5.72606e-08	7.75246e-15	6.74299e-13	1.60082e-12	1.73706e-12	0	2828.28	1.73706e-12
0.00300568	5.74031e-08	7.75246e-15	6.74327e-13	1.60207e-12	1.73822e-12	0	2826.07	1.73822e-12
0.00300968	5.75459e-08	7.75246e-15	6.74358e-13	1.60333e-12	1.73939e-12	0	2823.84	1.73939e-12
0.00301369	5.76889e-08	7.75246e-15	6.74387e-13	1.60459e-12	1.74056e-12	0	2821.62	1.74056e-12
0.00301769	5.78322e-08	7.75246e-15	6.74423e-13	1.60587e-12	1.74176e-12	0	2819.37	1.74176e-12
0.00302169	5.79759e-08	7.75246e-15	6.74456e-13	1.60713e-12	1.74293e-12	0	2817.15	1.74293e-12
0.0030257	5.81197e-08	7.75246e-15	6.74495e-13	1.60841e-12	1.74413e-12	0	2814.9	1.74413e-12
0.0030297	5.82639e-08	7.75246e-15	6.74532e-13	1.60969e-12	1.74532e-12	0	2812.66	1.74532e-12
0.00303371	5.84084e-08	7.75246e-15	6.74574e-13	1.61098e-12	1.74653e-12	0	2810.4	1.74653e-12
0.00303771	5.85532e-08	7.75246e-15	6.74615e-13	1.61227e-12	1.74773e-12	0	2808.15	1.74773e-12
0.00304172	5.86982e-08	7.75246e-15	6.74658e-13	1.61357e-12	1.74895e-12	0	2805.89	1.74895e-12
0.00304572	5.88435e-08	7.75246e-15	6.74706e-13	1.61487e-12	1.75017e-12	0	2803.62	1.75017e-12
0.00304972	5.89891e-08	7.75246e-15	6.74752e-13	1.61617e-12	1.75139e-12	0	2801.35	1.75139e-12
0.00305373	5.9135e-08	7.75246e-15	6.74803e-13	1.61749e-12	1.75262e-12	0	2799.07	1.75262e-12
0.00305773	5.92812e-08	7.75246e-15	6.74852e-13	1.6188e-12	1.75385e-12	0	2796.8	1.75385e-12
0.00306174	5.94277e-08	7.75246e-15	6.74907e-13	1.62013e-12	1.7551e-12	0	2794.5	1.7551e-12
0.00306574	5.95745e-08	7.75246e-15	6.74959e-13	1.62145e-12	1.75634e-12	0	2792.22	1.75634e-12
0.00306975	5.97215e-08	7.75246e-15	6.75017e-13	1.62278e-12	1.75759e-12	0	2789.92	1.75759e-12
0.00307375	5.98689e-08	7.75246e-15	6.75073e-13	1.62411e-12	1.75884e-12	0	2787.63	1.75884e-12
0.00307775	6.00165e-08	7.75246e-15	6.75135e-13	1.62546e-12	1.76011e-12	0	2785.32	1.76011e-12
0.00308176	6.01644e-08	7.75246e-15	6.75194e-13	1.6268e-12	1.76137e-12	0	2783.02	1.76137e-12
0.00308576	6.03126e-08	7.75246e-15	6.75257e-13	1.62815e-12	1.76264e-12	0	2780.71	1.76264e-12
0.00308977	6.04612e-08	7.75246e-15	6.75322e-13	1.6295e-12	1.76391e-12	0	2778.4	1.76391e-12
0.00309377	6.061e-08	7.75246e-15	6.75389e-13	1.63086e-12	1.7652e-12	0	2776.08	1.7652e-12
0.00309778	6.0759e-08	7.75246e-15	6.75457e-13	1.63222e-12	1.76648e-12	0	2773.75	1.76648e-12
0.00310178	6.09084e-08	7.75246e-15	6.75527e-13	1.63359e-12	1.76777e-12	0	2771.42	1.76777e-12
0.00310578	6.10581e-08	7.75246e-15	6.75599e-13	1.63497e-12	1.76907e-12	0	2769.09	1.76907e-12
0.00310979	6.12081e-08	7.75246e-15	6.75673e-13	1.63634e-12	1.77037e-12	0	2766.75	1.77037e-12
0.00311379	6.13583e-08	7.75246e-15	6.75748e-13	1.63773e-12	1.77168e-12	0	2764.41	1.77168e-12
0.0031178	6.15089e-08	7.75246e-15	6.75826e-13	1.63912e-12	1.77299e-12	0	2762.07	1.77299e-12
0.0031218	6.16598e-08	7.75246e-15	6.75905e-13	1.64051e-12	1.77431e-12	0	2759.72	1.77431e-12
0.00312581	6.18109e-08	7.75246e-15	6.75985e-13	1.64191e-12	1.77563e-12	0	2757.36	1.77563e-12
0.00312981	6.19624e-08	7.75246e-15	6.76068e-13	1.64331e-12	1.77696e-12	0	2755	1.77696e-12
0.00313381	6.21141e-08	7.75246e-15	6.76152e-13	1.64472e-12	1.7783e-12	0	2752.64	1.7783e-12
0.00313782	6.22661e-08	7.75246e-15	6.76238e-13	1.64613e-12	1.77964e-12	0	2750.28	1.77964e-12
0.00314182	6.24185e-08	7.75246e-15	6.76326e-13	1.64755e-12	1.78098e-12	0	2747.91	1.78098e-12
0.00314583	6.25711e-08	7.75246e-15	6.76416e-13	1.64897e-12	1.78233e-12	0	2745.53	1.78233e-12
0.00314983	6.2724e-08	7.75246e-15	6.76507e-13	1.6504e-12	1.78368e-12	0	2743.15	1.78368e-12
0.00315384	6.28773e-08	7.75246e-15	6.76598e-13	1.65182e-12	1.78504e-12	0	2740.78	1.78504e-12
0.00315784	6.30308e-08	7.75246e-15	6.76695e-13	1.65326e-12	1.78641e-12	0	2738.38	1.78641e-12
0.00316185	6.31846e-08	7.75246e-15	6.76789e-13	1.6547e-12	1.78778e-12	0	2736	1.78778e-12
0.00316585	6.33388e-08	7.75246e-15	6.7689e-13	1.65615e-12	1.78916e-12	0	2733.6	1.78916e-12
0.00316986	6.34932e-08	7.75246e-15	6.76988e-13	1.6576e-12	1.79053e-12	0	2731.21	1.79053e-12
0.00317386	6.36479e-08	7.75246e-15	6.77092e-13	1.65906e-12	1.79193e-12	0	2728.8	1.79193e-12
0.00317786	6.38029e-08	7.75246e-15	6.77194e-13	1.66052e-12	1.79331e-12	0	2726.4	1.79331e-12
0.00318187	6.39583e-08	7.75246e-15	6.77301e-13	1.66199e-12	1.79471e-12	0	2723.99	1.79471e-12
0.00318587	6.41139e-08	7.75246e-15	6.77407e-13	1.66345e-12	1.79611e-12	0	2721.58	1.79611e-12
0.00318988	6.42698e-08	7.75246e-15	6.77518e-13	1.66494e-12	1.79753e-12	0	2719.16	1.79753e-12
0.00319388	6.44261e-08	7.75246e-15	6.77627e-13	1.66641e-12	1.79893e-12	0	2716.75	1.79893e-12
0.00319789	6.45826e-08	7.75246e-15	6.77742e-13	1.6679e-12	1.80036e-12	0	2714.31	1.80036e-12
0.00320189	6.47395e-08	7.75246e-15	6.77854e-13	1.66939e-12	1.80178e-12	0	2711.89	1.80178e-12
0.0032059	6.48966e-08	7.75246e-15	6.77972e-13	1.67089e-12	1.80321e-12	0	2709.45	1.80321e-12
0.0032099	6.50541e-08	7.75246e-15	6.78088e-13	1.67238e-12	1.80464e-12	0	2707.03	1.80464e-12
0.00321391	6.52118e-08	7.75246e-15	6.7821e-13	1.67389e-12	1.80609e-12	0	2704.58	1.80609e-12
0.00321791	6.53699e-08	7.75246e-15	6.7833e-13	1.6754e-12	1.80753e-12	0	2702.15	1.80753e-12
0.00322191	6.55282e-08	7.75246e-15	6.78456e-13	1.67692e-12	1.80898e-12	0	2699.69	1.80898e-12
0.00322592	6.56869e-08	7.75246e-15	6.78581e-13	1.67844e-12	1.81044e-12	0	2697.24	1.81044e-12
0.00322992	6.58459e-08	7.75246e-15	6.78706e-13	1.67996e-12	1.8119e-12	0	2694.8	1.8119e-12
0.00323393	6.60052e-08	7.75246e-15	6.78837e-13	1.6815e-12	1.81337e-12	0	2692.33	1.81337e-12
0.00323793	6.61648e-08	7.75246e-15	6.78965e-13	1.68303e-12	1.81484e-12	0	2689.88	1.81484e-12
0.00324194	6.63247e-08	7.75246e-15	6.791e-13	1.68457e-12	1.81632e-12	0	2687.41	1.81632e-12
0.00324594	6.64849e-08	7.75246e-15	6.79232e-13	1.68611e-12	1.8178e-12	0	2684.95	1.8178e-12
0.00324995	6.66454e-08	7.75246e-15	6.79371e-13	1.68767e-12	1.81929e-12	0	2682.47	1.81929e-12
0.00325395	6.68062e-08	7.75246e-15	6.79506e-13	1.68922e-12	1.82078e-12	0	2680.01	1.82078e-12
0.00325796	6.69674e-08	7.75246e-15	6.79648e-13	1.69078e-12	1.82229e-12	0	2677.52	1.82229e-12
0.00326196	6.71288e-08	7.75246e-15	6.79788e-13	1.69234e-12	1.82378e-12	0	2675.06	1.82378e-12
0.00326597	6.72906e-08	7.75246e-15	6.79933e-13	1.69392e-12	1.8253e-12	0	2672.56	1.8253e-12
0.00326997	6.74526e-08	7.75246e-15	6.80076e-13	1.69549e-12	1.82681e-12	0	2670.08	1.82681e-12
0.00327398	6.7615e-08	7.75246e-15	6.80223e-13	1.69707e-12	1.82833e-12	0	2667.59	1.82833e-12
0.00327798	6.77777e-08	7.75246e-15	6.80372e-13	1.69865e-12	1.82986e-12	0	2665.1	1.82986e-12
0.00328199	6.79407e-08	7.75246e-15	6.80523e-13	1.70024e-12	1.83139e-12	0	2662.6	1.83139e-12
0.00328599	6.8104e-08	7.75246e-15	6.80676e-13	1.70184e-12	1.83293e-12	0	2660.1	1.83293e-12
0.00328999	6.82676e-08	7.75246e-15	6.8083e-13	1.70344e-12	1.83447e-12	0	2657.6	1.83447e-12
0.003294	6.84316e-08	7.75246e-15	6.80986e-13	1.70505e-12	1.83602e-12	0	2655.09	1.83602e-12
0.003298	6.85958e-08	7.75246e-15	6.81144e-13	1.70666e-12	1.83758e-12	0	2652.58	1.83758e-12
0.00330201	6.87604e-08	7.75246e-15	6.81307e-13	1.70828e-12	1.83914e-12	0	2650.06	1.83914e-12
0.00330601	6.89252e-08	7.75246e-15	6.81466e-13	1.70989e-12	1.8407e-12	0	2647.56	1.8407e-12
0.00331002	6.90904e-08	7.75246e-15	6.8163e-13	1.71152e-12	1.84227e-12	0	2645.04	1.84227e-12
0.00331402	6.9256e-08	7.75246e-15	6.81795e-13	1.71315e-12	1.84385e-12	0	2642.52	1.84385e-12
0.00331803	6.94218e-08	7.75246e-15	6.81963e-13	1.71478e-12	1.84543e-12	0	2639.99	1.84543e-12
0.00332203	6.95879e-08	7.75246e-15	6.82132e-13	1.71643e-12	1.84702e-12	0	2637.47	1.84702e-12
0.00332604	6.97544e-08	7.75246e-15	6.82303e-13	1.71807e-12	1.84861e-12	0	2634.93	1.84861e-12
0.00333004	6.99211e-08	7.75246e-15	6.82476e-13	1.71972e-12	1.85021e-12	0	2632.4	1.85021e-12
0.00333405	7.00882e-08	7.75246e-15	6.8265e-13	1.72138e-12	1.85182e-12	0	2629.86	1.85182e-12
0.00333805	7.02556e-08	7.75246e-15	6.82829e-13	1.72305e-12	1.85343e-12	0	2627.32	1.85343e-12
0.00334206	7.04234e-08	7.75246e-15	6.83005e-13	1.7247e-12	1.85504e-12	0	2624.79	1.85504e-12
0.00334606	7.05914e-08	7.75246e-15	6.83186e-13	1.72638e-12	1.85666e-12	0	2622.24	1.85666e-12
0.00335007	7.07598e-08	7.75246e-15	6.83368e-13	1.72806e-12	1.85829e-12	0	2619.69	1.85829e-12
0.00335407	7.09285e-08	7.75246e-15	6.83552e-13	1.72974e-12	1.85992e-12	0	2617.14	1.85992e-12
0.00335808	7.10975e-08	7.75246e-15	6.83738e-13	1.73143e-12	1.86156e-12	0	2614.59	1.86156e-12
0.00336208	7.12668e-08	7.75246e-15	6.83926e-13	1.73312e-12	1.8632e-12	0	2612.03	1.8632e-12
0.00336609	7.14364e-08	7.75246e-15	6.84113e-13	1.73481e-12	1.86484e-12	0	2609.48	1.86484e-12
0.00337009	7.16064e-08	7.75246e-15	6.84307e-13	1.73651e-12	1.8665e-12	0	2606.92	1.8665e-12
0.0033741	7.17767e-08	7.75246e-15	6.84501e-13	1.73823e-12	1.86816e-12	0	2604.34	1.86816e-12
0.0033781	7.19473e-08	7.75246e-15	6.84696e-13	1.73994e-12	1.86983e-12	0	2601.78	1.86983e-12
0.00338211	7.21182e-08	7.75246e-15	6.84893e-13	1.74166e-12	1.8715e-12	0	2599.21	1.8715e-12
0.00338611	7.22894e-08	7.75246e-15	6.85093e-13	1.74338e-12	1.87318e-12	0	2596.63	1.87318e-12
0.00339012	7.2461e-08	7.75246e-15	6.85294e-13	1.74511e-12	1.87486e-12	0	2594.06	1.87486e-12
0.00339412	7.26329e-08	7.75246e-15	6.85494e-13	1.74684e-12	1.87654e-12	0	2591.49	1.87654e-12
0.00339813	7.28051e-08	7.75246e-15	6.85702e-13	1.74858e-12	1.87824e-12	0	2588.91	1.87824e-12
0.00340213	7.29777e-08	7.75246e-15	6.85908e-13	1.75033e-12	1.87994e-12	0	2586.31	1.87994e-12
0.00340614	7.31505e-08	7.75246e-15	6.86117e-13	1.75208e-12	1.88165e-12	0	2583.73	1.88165e-12
0.00341014	7.33237e-08	7.75246e-15	6.86328e-13	1.75383e-12	1.88336e-12	0	2581.14	1.88336e-12
0.00341415	7.34972e-08	7.75246e-15	6.86538e-13	1.75559e-12	1.88507e-12	0	2578.56	1.88507e-12
0.00341815	7.36711e-08	7.75246e-15	6.86755e-13	1.75736e-12	1.88679e-12	0	2575.96	1.88679e-12
0.00342216	7.38452e-08	7.75246e-15	6.86969e-13	1.75912e-12	1.88852e-12	0	2573.37	1.88852e-12
0.00342616	7.40197e-08	7.75246e-15	6.87189e-13	1.76091e-12	1.89026e-12	0	2570.76	1.89026e-12
0.00343017	7.41945e-08	7.75246e-15	6.87409e-13	1.76269e-12	1.892e-12	0	2568.16	1.892e-12
0.00343417	7.43697e-08	7.75246e-15	6.87629e-13	1.76447e-12	1.89374e-12	0	2565.56	1.89374e-12
0.00343818	7.45452e-08	7.75246e-15	6.87856e-13	1.76626e-12	1.89549e-12	0	2562.96	1.89549e-12
0.00344218	7.4721e-08	7.75246e-15	6.88079e-13	1.76806e-12	1.89725e-12	0	2560.35	1.89725e-12
0.00344619	7.48971e-08	7.75246e-15	6.8831e-13	1.76987e-12	1.89902e-12	0	2557.73	1.89902e-12
0.00345019	7.50735e-08	7.75246e-15	6.8854e-13	1.77168e-12	1.90079e-12	0	2555.12	1.90079e-12
0.0034542	7.52503e-08	7.75246e-15	6.88769e-13	1.77348e-12	1.90255e-12	0	2552.51	1.90255e-12
0.0034582	7.54274e-08	7.75246e-15	6.89005e-13	1.7753e-12	1.90434e-12	0	2549.89	1.90434e-12
0.00346221	7.56049e-08	7.75246e-15	6.89238e-13	1.77713e-12	1.90612e-12	0	2547.27	1.90612e-12
0.00346621	7.57827e-08	7.75246e-15	6.89479e-13	1.77896e-12	1.90792e-12	0	2544.64	1.90792e-12
0.00347022	7.59608e-08	7.75246e-15	6.89718e-13	1.7808e-12	1.90972e-12	0	2542.01	1.90972e-12
0.00347422	7.61392e-08	7.75246e-15	6.89957e-13	1.78263e-12	1.91151e-12	0	2539.4	1.91151e-12
0.00347823	7.6318e-08	7.75246e-15	6.90204e-13	1.78448e-12	1.91332e-12	0	2536.76	1.91332e-12
0.00348224	7.64971e-08	7.75246e-15	6.90447e-13	1.78633e-12	1.91514e-12	0	2534.13	1.91514e-12
0.00348624	7.66765e-08	7.75246e-15	6.90697e-13	1.78819e-12	1.91697e-12	0	2531.49	1.91697e-12
0.00349025	7.68563e-08	7.75246e-15	6.90946e-13	1.79006e-12	1.91879e-12	0	2528.85	1.91879e-12
0.00349425	7.70364e-08	7.75246e-15	6.91195e-13	1.79192e-12	1.92062e-12	0	2526.23	1.92062e-12
0.00349826	7.72168e-08	7.75246e-15	6.91451e-13	1.79379e-12	1.92246e-12	0	2523.58	1.92246e-12
0.00350226	7.73975e-08	7.75246e-15	6.91704e-13	1.79567e-12	1.9243e-12	0	2520.94	1.9243e-12
0.00350627	7.75786e-08	7.75246e-15	6.91961e-13	1.79755e-12	1.92615e-12	0	2518.3	1.92615e-12
0.00351027	7.77601e-08	7.75246e-15	6.92223e-13	1.79945e-12	1.92802e-12	0	2515.64	1.92802e-12
0.00351428	7.79418e-08	7.75246e-15	6.92482e-13	1.80134e-12	1.92987e-12	0	2513	1.92987e-12
0.00351828	7.81239e-08	7.75246e-15	6.92748e-13	1.80324e-12	1.93174e-12	0	2510.35	1.93174e-12
0.00352229	7.83064e-08	7.75246e-15	6.93011e-13	1.80514e-12	1.93362e-12	0	2507.7	1.93362e-12
0.00352629	7.84891e-08	7.75246e-15	6.93279e-13	1.80706e-12	1.9355e-12	0	2505.04	1.9355e-12
0.0035303	7.86722e-08	7.75246e-15	6.9355e-13	1.80897e-12	1.93738e-12	0	2502.38	1.93738e-12
0.0035343	7.88557e-08	7.75246e-15	6.93819e-13	1.8109e-12	1.93927e-12	0	2499.72	1.93927e-12
0.00353831	7.90395e-08	7.75246e-15	6.94093e-13	1.81282e-12	1.94117e-12	0	2497.06	1.94117e-12
0.00354231	7.92236e-08	7.75246e-15	6.94368e-13	1.81476e-12	1.94308e-12	0	2494.4	1.94308e-12
0.00354632	7.9408e-08	7.75246e-15	6.94646e-13	1.8167e-12	1.94499e-12	0	2491.73	1.94499e-12
0.00355033	7.95928e-08	7.75246e-15	6.94928e-13	1.81864e-12	1.94691e-12	0	2489.06	1.94691e-12
0.00355433	7.97779e-08	7.75246e-15	6.95207e-13	1.82059e-12	1.94883e-12	0	2486.4	1.94883e-12
0.00355834	7.99634e-08	7.75246e-15	6.95491e-13	1.82255e-12	1.95076e-12	0	2483.73	1.95076e-12
0.00356234	8.01492e-08	7.75246e-15	6.95779e-13	1.82451e-12	1.95269e-12	0	2481.05	1.95269e-12
0.00356635	8.03354e-08	7.75246e-15	6.96064e-13	1.82648e-12	1.95463e-12	0	2478.38	1.95463e-12
0.00357035	8.05218e-08	7.75246e-15	6.96354e-13	1.82845e-12	1.95658e-12	0	2475.7	1.95658e-12
0.00357436	8.07087e-08	7.75246e-15	6.96645e-13	1.83043e-12	1.95853e-12	0	2473.02	1.95853e-12
0.00357836	8.08958e-08	7.75246e-15	6.96939e-13	1.83241e-12	1.96049e-12	0	2470.34	1.96049e-12
0.00358237	8.10833e-08	7.75246e-15	6.97235e-13	1.8344e-12	1.96245e-12	0	2467.67	1.96245e-12
0.00358637	8.12712e-08	7.75246e-15	6.97533e-13	1.8364e-12	1.96443e-12	0	2464.97	1.96443e-12
0.00359038	8.14594e-08	7.75246e-15	6.97833e-13	1.8384e-12	1.96641e-12	0	2462.29	1.96641e-12
0.00359439	8.16479e-08	7.75246e-15	6.98135e-13	1.8404e-12	1.96839e-12	0	2459.61	1.96839e-12
0.00359839	8.18368e-08	7.75246e-15	6.9844e-13	1.84242e-12	1.97038e-12	0	2456.91	1.97038e-12
0.0036024	8.2026e-08	7.75246e-15	6.98746e-13	1.84444e-12	1.97238e-12	0	2454.22	1.97238e-12
0.0036064	8.22155e-08	7.75246e-15	6.99054e-13	1.84646e-12	1.97437e-12	0	2451.53	1.97437e-12
0.00361041	8.24054e-08	7.75246e-15	6.99365e-13	1.8485e-12	1.97639e-12	0	2448.83	1.97639e-12
0.00361441	8.25957e-08	7.75246e-15	6.99677e-13	1.85053e-12	1.9784e-12	0	2446.13	1.9784e-12
0.00361842	8.27863e-08	7.75246e-15	6.99992e-13	1.85257e-12	1.98042e-12	0	2443.44	1.98042e-12
0.00362242	8.29772e-08	7.75246e-15	7.00308e-13	1.85462e-12	1.98245e-12	0	2440.74	1.98245e-12
0.00362643	8.31685e-08	7.75246e-15	7.00627e-13	1.85668e-12	1.98449e-12	0	2438.03	1.98449e-12
0.00363044	8.33601e-08	7.75246e-15	7.00948e-13	1.85873e-12	1.98652e-12	0	2435.33	1.98652e-12
0.00363444	8.3552e-08	7.75246e-15	7.01271e-13	1.8608e-12	1.98857e-12	0	2432.63	1.98857e-12
0.00363845	8.37443e-08	7.75246e-15	7.01596e-13	1.86286e-12	1.99062e-12	0	2429.93	1.99062e-12
0.00364245	8.3937e-08	7.75246e-15	7.01924e-13	1.86495e-12	1.99268e-12	0	2427.21	1.99268e-12
0.00364646	8.413e-08	7.75246e-15	7.02253e-13	1.86703e-12	1.99475e-12	0	2424.5	1.99475e-12
0.00365046	8.43234e-08	7.75246e-15	7.02585e-13	1.86911e-12	1.99681e-12	0	2421.8	1.99681e-12
